DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_QTY,TOT_SALES,PACK_SIZE,BRAND_NAME,LIFESTAGE,PREMIUM_CUSTOMER
2019-04-19,71,71131,69781,40,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-06-28,71,71161,69988,110,2,3.8,200,WW,MIDAGE SINGLES/COUPLES,Budget
2019-04-29,71,71171,70058,75,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-11-27,72,72195,71461,75,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-07-31,72,72366,72220,77,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-07-31,72,72366,72220,75,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-11-01,72,72366,72221,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-12-05,72,72366,72222,75,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-12-27,73,73053,72327,8,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-09-19,73,73390,72741,29,2,6.0,175,French,MIDAGE SINGLES/COUPLES,Budget
2018-08-30,74,74484,73335,22,1,3.3,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-11-08,74,74484,73336,21,1,1.9,160,WW,MIDAGE SINGLES/COUPLES,Budget
2019-01-14,75,75029,73500,28,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-08-09,75,75081,73702,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-02-26,75,75081,73705,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-06-12,75,75081,73706,2,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-03-18,75,75161,74048,75,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-04-26,75,75162,74053,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-07-22,75,75186,74167,28,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-01-27,75,75186,74169,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-06-13,75,75309,74679,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-06-28,75,75309,74680,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-03-08,77,77069,74986,8,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-10-28,78,78009,75513,77,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-01-08,78,78009,75514,29,2,6.0,175,French,MIDAGE SINGLES/COUPLES,Budget
2019-03-24,78,78009,75516,8,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-07-02,78,78052,75770,61,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-11-05,78,78081,75925,110,2,3.8,200,WW,MIDAGE SINGLES/COUPLES,Budget
2019-01-25,78,78081,75927,29,2,6.0,175,French,MIDAGE SINGLES/COUPLES,Budget
2019-04-19,78,78081,75930,96,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2019-01-16,78,78158,76371,75,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-04-05,79,79063,77105,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-09-19,79,79079,77156,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-07-08,79,79208,77658,40,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-08-30,79,79208,77659,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-12-05,79,79208,77662,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-07-09,79,79287,77974,2,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-11-02,80,80285,79377,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-05-13,80,80285,79379,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-09-12,80,80290,79393,40,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-06,80,80290,79394,2,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-01-03,80,80290,79395,77,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-11-16,81,81093,80155,40,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-12-15,81,81357,81312,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-05-27,81,81374,81387,33,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-03-08,82,82114,81570,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-10-21,82,82325,81831,22,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-06-08,82,82366,81887,100,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-09-01,83,83008,82091,61,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-12-27,83,83059,82420,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-05-06,83,83059,82423,16,2,11.4,330,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-10-23,83,83062,82435,100,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-02-23,83,83186,83166,1,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-04-16,83,83186,83170,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-06-18,83,83186,83172,100,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-07-11,84,84073,83625,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-09-10,84,84073,83626,33,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-01-15,84,84350,84079,33,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-01-11,86,86245,85639,21,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2019-03-15,86,86248,85659,61,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-04-30,87,87182,85941,47,1,4.4,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-02-01,87,87196,85957,33,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-03-05,87,87317,86118,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-05-01,88,88000,86223,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-06-26,88,88211,87263,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-05-13,88,88246,87437,33,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-03-31,88,88292,87683,75,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-07-07,88,88320,87804,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-04-11,88,88320,87810,2,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-03-15,89,89114,88241,27,1,1.9,200,WW,MIDAGE SINGLES/COUPLES,Budget
2019-03-28,89,89260,88405,61,1,2.9,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-11-09,90,90055,88738,21,1,1.9,160,WW,MIDAGE SINGLES/COUPLES,Budget
2018-12-09,90,90150,88858,22,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-03-15,90,90380,89109,78,1,3.3,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-04-03,90,90439,89177,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-05-25,91,91114,89652,75,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-01-17,91,91176,89849,33,1,3.8,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-12-02,93,93106,91301,22,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-23,94,94004,92458,29,2,6.0,175,French,MIDAGE SINGLES/COUPLES,Budget
2018-10-26,94,94004,92459,75,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-08-22,94,94135,93304,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-03-15,94,94199,93748,22,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-06-06,94,94199,93750,96,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2018-09-08,94,94233,93959,2,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-10-02,94,94233,93960,29,2,6.0,175,French,MIDAGE SINGLES/COUPLES,Budget
2019-02-09,94,94236,93982,21,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2018-10-28,95,95161,94840,16,2,11.4,330,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-10-13,96,96257,96104,40,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-12-14,96,96257,96105,77,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-05-03,96,96343,96224,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-04-18,97,97033,96475,21,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2019-01-13,97,97159,97275,27,2,3.8,200,WW,MIDAGE SINGLES/COUPLES,Budget
2018-09-19,97,97163,97309,61,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-01-31,97,97242,97803,2,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-04-14,97,97242,97805,75,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-11-21,98,98467,98219,21,1,1.9,160,WW,MIDAGE SINGLES/COUPLES,Budget
2018-09-05,100,100001,98312,27,2,3.8,200,WW,MIDAGE SINGLES/COUPLES,Budget
2018-11-12,100,100001,98313,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-22,100,100054,98668,100,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-07-06,101,101052,100344,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-15,101,101052,100347,21,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2019-01-17,101,101052,100349,8,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-02-16,101,101052,100351,110,2,3.8,200,WW,MIDAGE SINGLES/COUPLES,Budget
2019-03-07,101,101052,100352,1,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-06-04,101,101052,100355,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-01-28,101,101096,100608,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-26,101,101170,101018,1,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-04-20,101,101186,101101,96,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2019-04-04,101,101211,101248,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-10-20,102,102102,102129,96,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2019-01-02,102,102102,102131,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-02-23,102,102102,102133,29,2,6.0,175,French,MIDAGE SINGLES/COUPLES,Budget
2019-06-01,102,102115,102214,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-07-28,102,102160,102495,1,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-10-27,102,102241,102992,96,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2018-12-02,102,102241,102993,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-05-12,103,103332,103464,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-07-14,103,103398,103556,21,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2019-04-25,104,104187,104864,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-01-30,105,105023,105359,21,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2019-04-15,105,105023,105360,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-05-27,105,105023,105361,61,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-12-02,105,105083,105774,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-02-01,105,105191,106443,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-01-10,106,106074,107191,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-05-08,106,106074,107193,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-10-04,106,106122,107476,100,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-02-23,106,106147,107638,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-01-15,106,106169,107766,33,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-07-06,107,107014,108409,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-12-10,107,107046,108594,8,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-03-30,107,107046,108596,110,2,3.8,200,WW,MIDAGE SINGLES/COUPLES,Budget
2018-08-10,107,107055,108642,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-04-20,107,107055,108645,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-30,107,107115,108991,33,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-11-09,107,107203,109513,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-01-26,107,107203,109515,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-12-13,107,107216,109591,2,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-04-12,108,108362,110182,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-02-24,109,109011,110253,75,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-09-02,109,109028,110343,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-24,109,109082,110678,22,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-07-15,109,109101,110805,77,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-05-29,109,109101,110809,28,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-11-07,109,109146,111055,2,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-06-30,109,109146,111057,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-19,109,109178,111232,96,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2019-03-20,109,109194,111326,61,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-07-08,109,109258,111708,1,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-03-28,109,109258,111711,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-01-10,110,110013,111795,77,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-10-23,110,110016,111810,21,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2019-01-25,110,110016,111812,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-11-11,110,110035,111910,21,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2019-05-04,110,110038,111925,2,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-06-04,110,110038,111926,61,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-09-15,110,110061,112047,27,2,3.8,200,WW,MIDAGE SINGLES/COUPLES,Budget
2019-05-29,110,110061,112053,28,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-21,110,110070,112100,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-11-24,110,110070,112102,22,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-12-22,110,110070,112104,40,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-04-10,110,110070,112107,75,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-06-02,110,110070,112109,2,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-02-23,110,110099,112249,61,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-04-01,110,110104,112278,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-06-07,110,110104,112280,33,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-08-09,110,110177,112675,29,2,6.0,175,French,MIDAGE SINGLES/COUPLES,Budget
2019-03-01,111,111153,113323,1,1,2.9,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-03-20,111,111156,113325,33,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-12-29,111,111178,113349,27,2,3.8,200,WW,MIDAGE SINGLES/COUPLES,Budget
2019-05-26,111,111259,113437,33,1,3.8,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-03-25,111,111487,113668,100,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-03-01,112,112046,113977,96,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2018-09-02,112,112188,114938,21,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2018-12-17,112,112188,114940,22,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-08-01,113,113053,115712,33,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-08-23,113,113053,115713,75,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-07-10,113,113159,116450,96,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2018-09-22,113,113159,116455,2,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-06-10,113,113159,116459,100,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-06-06,113,113178,116593,21,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2019-05-02,114,114018,116997,22,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-12-05,114,114164,117910,22,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-03-09,114,114164,117911,75,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-06-03,114,114164,117912,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-11-03,114,114173,117971,77,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-08-13,114,114185,118034,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-11-18,114,114185,118037,100,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-07-29,115,115277,118859,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-07-19,115,115325,118905,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-06-13,115,115343,118931,2,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-05-03,116,116055,119459,1,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-06-01,116,116055,119460,22,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-04,118,118007,120729,77,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-01-01,118,118028,120839,1,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-01-11,118,118058,121017,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-12-19,119,119040,122324,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-08-08,119,119051,122362,75,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-01-11,119,119117,122625,75,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-05-22,119,119117,122626,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-05-08,119,119143,122714,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-07-29,119,119177,122842,77,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-07-19,119,119183,122865,40,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-11-25,119,119183,122867,77,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-12-15,119,119282,123244,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-03-09,119,119282,123245,77,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-01-23,120,120148,123661,28,1,3.3,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-04-21,120,120462,123983,8,1,2.9,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-05-29,121,121193,124242,29,2,6.0,175,French,MIDAGE SINGLES/COUPLES,Budget
2019-01-08,121,121326,124414,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-07-21,121,121338,124428,2,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-07-04,122,122058,124994,110,2,3.8,200,WW,MIDAGE SINGLES/COUPLES,Budget
2019-01-14,122,122058,124998,33,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-07-10,122,122156,125551,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-06-09,122,122156,125559,110,2,3.8,200,WW,MIDAGE SINGLES/COUPLES,Budget
2018-07-12,122,122248,126103,61,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-04-09,123,123016,126204,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-06-01,123,123082,126443,2,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-11-21,123,123091,126486,28,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-12-27,123,123091,126487,40,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-07-21,123,123230,127012,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-09-12,123,123230,127013,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-04-02,123,123334,127467,33,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-01-28,124,124034,127768,21,1,1.9,160,WW,MIDAGE SINGLES/COUPLES,Budget
2019-01-24,124,124128,127864,100,1,2.9,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-10-21,124,124167,127902,33,1,3.8,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-02-06,124,124270,128016,44,1,3.3,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-02-02,124,124283,128037,96,1,1.9,160,WW,MIDAGE SINGLES/COUPLES,Budget
2019-03-28,124,124411,128155,44,1,3.3,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-07-30,125,125023,128341,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-07,125,125023,128343,77,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-05-05,125,125023,128345,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-05-28,125,125023,128346,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-12-29,125,125251,129301,44,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-05-30,126,126369,130359,77,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-01-31,127,127151,130418,21,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2018-08-25,128,128105,131219,110,2,3.8,200,WW,MIDAGE SINGLES/COUPLES,Budget
2019-04-08,128,128105,131224,96,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2018-07-30,128,128117,131296,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-04-23,128,128117,131300,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-06-27,128,128169,131656,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-08-05,129,129100,132798,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-07-04,129,129173,133265,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-09-19,129,129173,133266,2,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-05-10,129,129184,133335,16,2,11.4,330,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-02-18,129,129204,133457,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-05-24,129,129208,133479,29,2,6.0,175,French,MIDAGE SINGLES/COUPLES,Budget
2019-04-26,130,130000,133647,16,2,11.4,330,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-07-24,130,130010,133690,33,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-09-23,130,130010,133692,2,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-06-18,130,130010,133693,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-03-04,130,130075,133968,33,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-05-08,130,130075,133969,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-06-02,130,130075,133970,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-08-07,130,130091,134035,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-12-09,130,130108,134124,40,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-17,130,130279,134822,47,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-06-12,130,130279,134825,77,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-10-18,130,130356,135145,78,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-09-05,131,131122,135443,77,1,4.4,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-04-18,131,131122,135444,77,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-11-07,131,131137,135453,78,1,3.3,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-11-25,131,131343,135680,30,1,4.4,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-09-19,133,133017,136062,28,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-08,133,133017,136063,8,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-05-30,133,133021,136089,30,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-07-28,133,133184,137222,96,2,3.8,160,WW,MIDAGE SINGLES/COUPLES,Budget
2019-04-06,133,133194,137291,110,2,3.8,200,WW,MIDAGE SINGLES/COUPLES,Budget
2018-12-17,133,133198,137308,40,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-01-07,133,133198,137309,77,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
